FrameIndex,NumFramePresents,NumMisPresented,NumDroppedFrames,ReprojectionFlags,SystemTimeInSeconds,PreSubmitGpuMs,PostSubmitGpuMs,TotalRenderGpuMs,CompositorRenderGpuMs,CompositorRenderCpuMs,CompositorIdleCpuMs,ClientFrameIntervalMs,PresentCallCpuMs,WaitForPresentCpuMs,SubmitFrameMs,WaitGetPosesCalledMs,NewPosesReadyMs,NewFrameReadyMs,CompositorUpdateStartMs,CompositorUpdateEndMs,CompositorRenderStartMs
10179,1,0,0,4,0.000000,0.000000,0.000000,0.792576,0.792576,0.596200,0.000000,0.000000,0.115900,0.011500,0.000000,0.000000,0.000000,0.000000,6.529689,9.308289,6.580889
10180,1,0,0,4,0.000000,0.000000,0.000000,0.774144,0.774144,0.587200,0.000000,0.000000,0.109300,0.012400,0.000000,0.000000,0.000000,0.000000,6.527589,9.187089,6.577689
10181,1,0,0,4,0.000000,0.000000,0.000000,0.764928,0.764928,0.612200,0.000000,0.000000,0.113600,0.012200,0.000000,0.000000,0.000000,0.000000,6.527089,9.210389,6.578489
10182,1,0,0,4,0.000000,0.000000,0.000000,0.768000,0.768000,0.618500,0.000000,0.000000,2.568900,0.011500,0.000000,0.000000,0.000000,0.000000,6.529789,11.740289,6.581589
10183,1,0,0,4,0.000000,0.000000,0.000000,0.768000,0.768000,0.653400,0.000000,0.000000,0.134500,0.011500,0.000000,0.000000,0.000000,0.000000,6.528688,9.291788,6.580488
10184,1,0,0,4,0.000000,0.000000,0.000000,0.765952,0.765952,0.621700,0.000000,0.000000,0.348500,0.013400,0.000000,0.000000,0.000000,0.000000,6.532089,9.611789,6.583989
10185,1,0,0,4,0.000000,0.000000,0.000000,0.775168,0.775168,0.621000,0.000000,0.000000,0.113100,0.012200,0.000000,0.000000,0.000000,0.000000,6.532289,9.262689,6.585189
10186,1,0,0,4,0.000000,0.000000,0.000000,0.770048,0.770048,0.606200,0.000000,0.000000,0.193800,0.012800,0.000000,0.000000,0.000000,0.000000,6.530288,9.509188,6.589588
10187,1,0,0,4,0.000000,0.000000,0.000000,0.769024,0.769024,0.644000,0.000000,0.000000,0.170000,0.014300,0.000000,0.000000,0.000000,0.000000,6.529188,9.323588,6.578688
10188,1,0,0,4,0.000000,0.000000,0.000000,0.771072,0.771072,0.615500,0.000000,0.000000,0.155900,0.010900,0.000000,0.000000,0.000000,0.000000,6.533188,9.407088,6.588588
