FrameIndex,SystemTimeInSeconds,Frame difference,Frame Number,PinnedMemorySystemTime,PM Frame difference,,SubDataSystemTime,PinnedSystemTime,TimeDifference
7517,120.396219,0.022354,1897,214.159181,0.022293,,36.996021,37.01834,-0.022319
7518,120.418576,0.022357,1898,214.181528,0.022347,,37.018378,37.040687,-0.022309
7519,120.44088,0.022304,1899,214.203914,0.022386,,37.040682,37.063073,-0.022391
7520,120.463226,0.022346,1900,214.226245,0.022331,,37.063028,37.085404,-0.022376
7521,120.485561,0.022335,1901,214.248544,0.022299,,37.085363,37.107703,-0.02234
7522,120.507896,0.022335,1902,214.270892,0.022348,,37.107698,37.130051,-0.022353
7523,120.519073,0.011177,1903,214.293282,0.02239,,37.118875,37.152441,-0.033566
7524,120.530237,0.011164,1904,214.315583,0.022301,,37.130039,37.174742,-0.044703
7525,120.552578,0.022341,1905,214.337919,0.022336,,37.15238,37.197078,-0.044698
7526,120.574928,0.02235,1906,214.360245,0.022326,,37.17473,37.219404,-0.044674
7527,120.597264,0.022336,1907,214.382582,0.022337,,37.197066,37.241741,-0.044675
7528,120.630777,0.033513,1908,214.404934,0.022352,,37.230579,37.264093,-0.033514
7529,120.641956,0.011179,1909,214.427265,0.022331,,37.241758,37.286424,-0.044666
7530,120.66429,0.022334,1910,214.449605,0.02234,,37.264092,37.308764,-0.044672
7531,120.686676,0.022386,1911,214.471952,0.022347,,37.286478,37.331111,-0.044633
7532,120.70899,0.022314,1912,214.494285,0.022333,,37.308792,37.353444,-0.044652
7533,120.720162,0.011172,1913,214.516626,0.022341,,37.319964,37.375785,-0.055821
7534,120.742483,0.022321,1914,214.538968,0.022342,,37.342285,37.398127,-0.055842
7535,120.764815,0.022332,1915,214.561307,0.022339,,37.364617,37.420466,-0.055849
7536,120.787154,0.022339,1916,214.583673,0.022366,,37.386956,37.442832,-0.055876
7537,120.809497,0.022343,1917,214.605994,0.022321,,37.409299,37.465153,-0.055854
7538,120.831837,0.02234,1918,214.628334,0.02234,,37.431639,37.487493,-0.055854
7539,120.854184,0.022347,1919,214.65067,0.022336,,37.453986,37.509829,-0.055843
7540,120.876533,0.022349,1920,214.673008,0.022338,,37.476335,37.532167,-0.055832
7541,120.898858,0.022325,1921,214.695354,0.022346,,37.49866,37.554513,-0.055853
7542,120.921207,0.022349,1922,214.717691,0.022337,,37.521009,37.57685,-0.055841
7543,120.943545,0.022338,1923,214.740033,0.022342,,37.543347,37.599192,-0.055845
7544,120.96588,0.022335,1924,214.762398,0.022365,,37.565682,37.621557,-0.055875
7545,120.999428,0.033548,1925,214.784746,0.022348,,37.59923,37.643905,-0.044675
7546,121.032915,0.033487,1926,214.807076,0.02233,,37.632717,37.666235,-0.033518
7547,121.055251,0.022336,1927,214.829465,0.022389,,37.655053,37.688624,-0.033571
7548,121.07759,0.022339,1928,214.851756,0.022291,,37.677392,37.710915,-0.033523
7549,121.099923,0.022333,1929,214.874082,0.022326,,37.699725,37.733241,-0.033516
7550,121.122262,0.022339,1930,214.907595,0.033513,,37.722064,37.766754,-0.04469
7551,121.144616,0.022354,1931,214.941156,0.033561,,37.744418,37.800315,-0.055897
7552,121.166968,0.022352,1932,214.974614,0.033458,,37.76677,37.833773,-0.067003
7553,121.200463,0.033495,1933,215.008142,0.033528,,37.800265,37.867301,-0.067036
7554,121.233969,0.033506,1934,215.041638,0.033496,,37.833771,37.900797,-0.067026
7555,121.267494,0.033525,1935,215.075173,0.033535,,37.867296,37.934332,-0.067036
7556,121.301067,0.033573,1936,215.108727,0.033554,,37.900869,37.967886,-0.067017
7557,121.334505,0.033438,1937,215.142169,0.033442,,37.934307,38.001328,-0.067021
7558,121.368015,0.03351,1938,215.175714,0.033545,,37.967817,38.034873,-0.067056
7559,121.401536,0.033521,1939,215.209218,0.033504,,38.001338,38.068377,-0.067039
7560,121.435044,0.033508,1940,215.242707,0.033489,,38.034846,38.101866,-0.06702
7561,121.468578,0.033534,1941,215.276237,0.03353,,38.06838,38.135396,-0.067016
7562,121.50209,0.033512,1942,215.309768,0.033531,,38.101892,38.168927,-0.067035
7563,121.535564,0.033474,1943,215.343283,0.033515,,38.135366,38.202442,-0.067076
7564,121.569075,0.033511,1944,215.376747,0.033464,,38.168877,38.235906,-0.067029
7565,121.602588,0.033513,1945,215.410312,0.033565,,38.20239,38.269471,-0.067081
7566,121.636103,0.033515,1946,215.443773,0.033461,,38.235905,38.302932,-0.067027
7567,121.669612,0.033509,1947,215.477329,0.033556,,38.269414,38.336488,-0.067074
7568,121.703122,0.03351,1948,215.510792,0.033463,,38.302924,38.369951,-0.067027
7569,121.73663,0.033508,1949,215.544299,0.033507,,38.336432,38.403458,-0.067026
7570,121.770163,0.033533,1950,215.577815,0.033516,,38.369965,38.436974,-0.067009
7571,121.803657,0.033494,1951,215.611321,0.033506,,38.403459,38.47048,-0.067021
7572,121.837175,0.033518,1952,215.644866,0.033545,,38.436977,38.504025,-0.067048
7573,121.870683,0.033508,1953,215.667166,0.0223,,38.470485,38.526325,-0.05584
7574,121.904189,0.033506,1954,215.689514,0.022348,,38.503991,38.548673,-0.044682
7575,121.9377,0.033511,1955,215.711855,0.022341,,38.537502,38.571014,-0.033512
7576,121.96004,0.02234,1956,215.734211,0.022356,,38.559842,38.59337,-0.033528
7577,121.982385,0.022345,1957,215.756537,0.022326,,38.582187,38.615696,-0.033509
7578,122.004727,0.022342,1958,215.77889,0.022353,,38.604529,38.638049,-0.03352
7579,122.02706,0.022333,1959,215.801232,0.022342,,38.626862,38.660391,-0.033529
7580,122.049426,0.022366,1960,215.823557,0.022325,,38.649228,38.682716,-0.033488
7581,122.071752,0.022326,1961,215.845906,0.022349,,38.671554,38.705065,-0.033511
7582,122.094154,0.022402,1962,215.868256,0.02235,,38.693956,38.727415,-0.033459
7583,122.116425,0.022271,1963,215.890626,0.02237,,38.716227,38.749785,-0.033558
7584,122.138789,0.022364,1964,215.912923,0.022297,,38.738591,38.772082,-0.033491
7585,122.161157,0.022368,1965,215.935274,0.022351,,38.760959,38.794433,-0.033474
7586,122.183481,0.022324,1966,215.957608,0.022334,,38.783283,38.816767,-0.033484
7587,122.205794,0.022313,1967,216.00228,0.044672,,38.805596,38.861439,-0.055843
7588,122.228156,0.022362,1968,216.024633,0.022353,,38.827958,38.883792,-0.055834
7589,122.250469,0.022313,1969,216.069302,0.044669,,38.850271,38.928461,-0.07819
7590,122.295152,0.044683,1970,216.091689,0.022387,,38.894954,38.950848,-0.055894
7591,122.317496,0.022344,1971,216.114001,0.022312,,38.917298,38.97316,-0.055862
7592,122.339833,0.022337,1972,216.136324,0.022323,,38.939635,38.995483,-0.055848
7593,122.362171,0.022338,1973,216.158659,0.022335,,38.961973,39.017818,-0.055845
7594,122.384518,0.022347,1974,216.181019,0.02236,,38.98432,39.040178,-0.055858
7595,122.406852,0.022334,1975,216.203343,0.022324,,39.006654,39.062502,-0.055848
7596,122.429191,0.022339,1976,216.225696,0.022353,,39.028993,39.084855,-0.055862
7597,122.451535,0.022344,1977,216.248047,0.022351,,39.051337,39.107206,-0.055869
7598,122.473902,0.022367,1978,216.270395,0.022348,,39.073704,39.129554,-0.05585
7599,122.49621,0.022308,1979,216.292715,0.02232,,39.096012,39.151874,-0.055862
7600,122.518597,0.022387,1980,216.315066,0.022351,,39.118399,39.174225,-0.055826
7601,122.540906,0.022309,1981,216.337393,0.022327,,39.140708,39.196552,-0.055844
7602,122.563236,0.02233,1982,216.359732,0.022339,,39.163038,39.218891,-0.055853
7603,122.585586,0.02235,1983,216.382105,0.022373,,39.185388,39.241264,-0.055876
7604,122.630355,0.044769,1984,216.404443,0.022338,,39.230157,39.263602,-0.033445
7605,122.65261,0.022255,1985,216.426753,0.02231,,39.252412,39.285912,-0.0335
7606,122.674933,0.022323,1986,216.449094,0.022341,,39.274735,39.308253,-0.033518
7607,122.697284,0.022351,1987,216.471437,0.022343,,39.297086,39.330596,-0.03351
7608,122.719955,0.022671,1988,216.493799,0.022362,,39.319757,39.352958,-0.033201
7609,122.741987,0.022032,1989,216.516117,0.022318,,39.341789,39.375276,-0.033487
7610,122.764306,0.022319,1990,216.538452,0.022335,,39.364108,39.397611,-0.033503
7611,122.786643,0.022337,1991,216.56079,0.022338,,39.386445,39.419949,-0.033504
7612,122.808982,0.022339,1992,216.583164,0.022374,,39.408784,39.442323,-0.033539
7613,122.831333,0.022351,1993,216.627845,0.044681,,39.431135,39.487004,-0.055869
7614,122.853683,0.02235,1994,216.650169,0.022324,,39.453485,39.509328,-0.055843
7615,122.876094,0.022411,1995,216.6725,0.022331,,39.475896,39.531659,-0.055763
7616,122.898363,0.022269,1996,216.694857,0.022357,,39.498165,39.554016,-0.055851
7617,122.943048,0.044685,1997,216.717194,0.022337,,39.54285,39.576353,-0.033503
7618,122.965376,0.022328,1998,216.739532,0.022338,,39.565178,39.598691,-0.033513
7619,122.987705,0.022329,1999,216.784251,0.044719,,39.587507,39.64341,-0.055903
7620,123.010057,0.022352,2000,216.806548,0.022297,,39.609859,39.665707,-0.055848
7621,123.032391,0.022334,2001,216.82904,0.022492,,39.632193,39.688199,-0.056006
7622,123.054742,0.022351,2002,216.851217,0.022177,,39.654544,39.710376,-0.055832
7623,123.099411,0.044669,2003,216.873564,0.022347,,39.699213,39.732723,-0.03351
7624,123.121758,0.022347,2004,216.895921,0.022357,,39.72156,39.75508,-0.03352
7625,123.144088,0.02233,2005,216.918246,0.022325,,39.74389,39.777405,-0.033515
7626,123.166441,0.022353,2006,216.940588,0.022342,,39.766243,39.799747,-0.033504
7627,123.188779,0.022338,2007,216.985333,0.044745,,39.788581,39.844492,-0.055911
7628,123.211134,0.022355,2008,217.0076,0.022267,,39.810936,39.866759,-0.055823
7629,123.233458,0.022324,2009,217.030806,0.023206,,39.83326,39.889965,-0.056705
7630,123.255796,0.022338,2010,217.052306,0.0215,,39.855598,39.911465,-0.055867
7631,123.300477,0.044681,2011,217.074631,0.022325,,39.900279,39.93379,-0.033511
7632,123.32282,0.022343,2012,217.096974,0.022343,,39.922622,39.956133,-0.033511
7633,123.345156,0.022336,2013,217.119388,0.022414,,39.944958,39.978547,-0.033589
7634,123.367499,0.022343,2014,217.163998,0.04461,,39.967301,40.023157,-0.055856
7635,123.389843,0.022344,2015,217.186326,0.022328,,39.989645,40.045485,-0.05584
7636,123.412182,0.022339,2016,217.208675,0.022349,,40.011984,40.067834,-0.05585
7637,123.456867,0.044685,2017,217.231016,0.022341,,40.056669,40.090175,-0.033506
7638,123.479209,0.022342,2018,217.275696,0.04468,,40.079011,40.134855,-0.055844
7639,123.501547,0.022338,2019,217.29806,0.022364,,40.101349,40.157219,-0.05587
7640,123.523884,0.022337,2020,217.320393,0.022333,,40.123686,40.179552,-0.055866
7641,123.546239,0.022355,2021,217.342717,0.022324,,40.146041,40.201876,-0.055835
7642,123.568565,0.022326,2022,217.365049,0.022332,,40.168367,40.224208,-0.055841
7643,123.590926,0.022361,2023,217.387406,0.022357,,40.190728,40.246565,-0.055837
7644,123.613274,0.022348,2024,217.409744,0.022338,,40.213076,40.268903,-0.055827
7645,123.657986,0.044712,2025,217.432097,0.022353,,40.257788,40.291256,-0.033468
7646,123.680267,0.022281,2026,217.454454,0.022357,,40.280069,40.313613,-0.033544
7647,123.702601,0.022334,2027,217.476763,0.022309,,40.302403,40.335922,-0.033519
7648,123.724945,0.022344,2028,217.521441,0.044678,,40.324747,40.3806,-0.055853
7649,123.747301,0.022356,2029,217.543777,0.022336,,40.347103,40.402936,-0.055833
7650,123.769632,0.022331,2030,217.56613,0.022353,,40.369434,40.425289,-0.055855
7651,123.791975,0.022343,2031,217.588463,0.022333,,40.391777,40.447622,-0.055845
7652,123.814309,0.022334,2032,217.61081,0.022347,,40.414111,40.469969,-0.055858
7653,123.838521,0.024212,2033,217.633137,0.022327,,40.438323,40.492296,-0.053973
7654,123.881327,0.042806,2034,217.655488,0.022351,,40.481129,40.514647,-0.033518
7655,123.903681,0.022354,2035,217.677851,0.022363,,40.503483,40.53701,-0.033527
7656,123.92603,0.022349,2036,217.722506,0.044655,,40.525832,40.581665,-0.055833
7657,123.948359,0.022329,2037,217.744843,0.022337,,40.548161,40.604002,-0.055841
7658,123.970697,0.022338,2038,217.767186,0.022343,,40.570499,40.626345,-0.055846
7659,124.015376,0.044679,2039,217.789532,0.022346,,40.615178,40.648691,-0.033513
7660,124.037715,0.022339,2040,217.811877,0.022345,,40.637517,40.671036,-0.033519
7661,124.060059,0.022344,2041,217.834216,0.022339,,40.659861,40.693375,-0.033514
7662,124.082408,0.022349,2042,217.878887,0.044671,,40.68221,40.738046,-0.055836
7663,124.10474,0.022332,2043,217.90125,0.022363,,40.704542,40.760409,-0.055867
7664,124.127094,0.022354,2044,217.92357,0.02232,,40.726896,40.782729,-0.055833
7665,124.171757,0.044663,2045,217.945907,0.022337,,40.771559,40.805066,-0.033507
7666,124.194099,0.022342,2046,217.968266,0.022359,,40.793901,40.827425,-0.033524
7667,124.216438,0.022339,2047,217.99061,0.022344,,40.81624,40.849769,-0.033529
7668,124.238779,0.022341,2048,218.012939,0.022329,,40.838581,40.872098,-0.033517
7669,124.261128,0.022349,2049,218.035281,0.022342,,40.86093,40.89444,-0.03351
7670,124.283468,0.02234,2050,218.079951,0.04467,,40.88327,40.93911,-0.05584
7671,124.328149,0.044681,2051,218.102298,0.022347,,40.927951,40.961457,-0.033506
7672,124.350492,0.022343,2052,218.124635,0.022337,,40.950294,40.983794,-0.0335
7673,124.372827,0.022335,2053,218.147008,0.022373,,40.972629,41.006167,-0.033538
7674,124.395194,0.022367,2054,218.169332,0.022324,,40.994996,41.028491,-0.033495
7675,124.428679,0.033485,2055,218.191668,0.022336,,41.028481,41.050827,-0.022346
7676,124.46219,0.033511,2056,218.236347,0.044679,,41.061992,41.095506,-0.033514
7677,124.49571,0.03352,2057,218.258684,0.022337,,41.095512,41.117843,-0.022331
7678,124.529212,0.033502,2058,218.281109,0.022425,,41.129014,41.140268,-0.011254
7679,124.562727,0.033515,2059,218.303389,0.02228,,41.162529,41.162548,-1.9E-05
7680,124.596237,0.03351,2060,218.325706,0.022317,,41.196039,41.184865,0.011174
7681,124.629748,0.033511,2061,218.370404,0.044698,,41.22955,41.229563,-1.3E-05
7682,124.663262,0.033514,2062,218.392728,0.022324,,41.263064,41.251887,0.011177
7683,124.696768,0.033506,2063,218.437404,0.044676,,41.29657,41.296563,7E-06
7684,124.730278,0.03351,2064,218.45977,0.022366,,41.33008,41.318929,0.011151
7685,124.763794,0.033516,2065,218.48209,0.02232,,41.363596,41.341249,0.022347
7686,124.797293,0.033499,2066,218.504451,0.022361,,41.397095,41.36361,0.033485
7687,124.830811,0.033518,2067,218.526777,0.022326,,41.430613,41.385936,0.044677
7688,124.864331,0.03352,2068,218.549126,0.022349,,41.464133,41.408285,0.055848
7689,124.897834,0.033503,2069,218.593793,0.044667,,41.497636,41.452952,0.044684
7690,124.931351,0.033517,2070,218.616134,0.022341,,41.531153,41.475293,0.05586
7691,124.964858,0.033507,2071,218.638477,0.022343,,41.56466,41.497636,0.067024
7692,124.998366,0.033508,2072,218.660818,0.022341,,41.598168,41.519977,0.078191
7693,125.031873,0.033507,2073,218.705501,0.044683,,41.631675,41.56466,0.067015
7694,125.065384,0.033511,2074,218.72784,0.022339,,41.665186,41.586999,0.078187
7695,125.098896,0.033512,2075,218.750178,0.022338,,41.698698,41.609337,0.089361
7696,125.132406,0.03351,2076,218.772518,0.02234,,41.732208,41.631677,0.100531
7697,125.165918,0.033512,2077,218.806032,0.033514,,41.76572,41.665191,0.100529
7698,125.199437,0.033519,2078,218.839543,0.033511,,41.799239,41.698702,0.100537
7699,125.232947,0.03351,2079,218.873055,0.033512,,41.832749,41.732214,0.100535
7700,125.255282,0.022335,2080,218.906558,0.033503,,41.855084,41.765717,0.089367
7701,125.277651,0.022369,2081,218.940074,0.033516,,41.877453,41.799233,0.07822
7702,125.299965,0.022314,2082,218.973595,0.033521,,41.899767,41.832754,0.067013
7703,125.322306,0.022341,2083,219.0071,0.033505,,41.922108,41.866259,0.055849
7704,125.366989,0.044683,2084,219.040605,0.033505,,41.966791,41.899764,0.067027
7705,125.389347,0.022358,2085,219.074128,0.033523,,41.989149,41.933287,0.055862
7706,125.411663,0.022316,2086,219.107625,0.033497,,42.011465,41.966784,0.044681
7707,125.434036,0.022373,2087,219.141149,0.033524,,42.033838,42.000308,0.03353
7708,125.478694,0.044658,2088,219.174657,0.033508,,42.078496,42.033816,0.04468
7709,125.501022,0.022328,2089,219.208162,0.033505,,42.100824,42.067321,0.033503
7710,125.52339,0.022368,2090,219.24167,0.033508,,42.123192,42.100829,0.022363
7711,125.545709,0.022319,2091,219.275185,0.033515,,42.145511,42.134344,0.011167
7712,125.590392,0.044683,2092,219.308698,0.033513,,42.190194,42.167857,0.022337
7713,125.612731,0.022339,2093,219.342202,0.033504,,42.212533,42.201361,0.011172
7714,125.63507,0.022339,2094,219.375738,0.033536,,42.234872,42.234897,-2.5E-05
7715,125.657414,0.022344,2095,219.409226,0.033488,,42.257216,42.268385,-0.011169
7716,125.679755,0.022341,2096,219.442737,0.033511,,42.279557,42.301896,-0.022339
7717,125.702094,0.022339,2097,219.476249,0.033512,,42.301896,42.335408,-0.033512
7718,125.74679,0.044696,2098,219.509779,0.03353,,42.346592,42.368938,-0.022346
7719,125.769114,0.022324,2099,219.543277,0.033498,,42.368916,42.402436,-0.03352
7720,125.791477,0.022363,2100,219.565614,0.022337,,42.391279,42.424773,-0.033494
7721,125.813795,0.022318,2101,219.587943,0.022329,,42.413597,42.447102,-0.033505
7722,125.836137,0.022342,2102,219.61029,0.022347,,42.435939,42.469449,-0.03351
7723,125.85848,0.022343,2103,219.632622,0.022332,,42.458282,42.491781,-0.033499
7724,125.891986,0.033506,2104,219.654972,0.02235,,42.491788,42.514131,-0.022343
7725,125.925498,0.033512,2105,219.677326,0.022354,,42.5253,42.536485,-0.011185
7726,125.959006,0.033508,2106,219.699662,0.022336,,42.558808,42.558821,-1.3E-05
7727,125.992523,0.033517,2107,219.722,0.022338,,42.592325,42.581159,0.011166
7728,126.026037,0.033514,2108,219.744338,0.022338,,42.625839,42.603497,0.022342
7729,126.059545,0.033508,2109,219.76668,0.022342,,42.659347,42.625839,0.033508
7730,126.093061,0.033516,2110,219.811347,0.044667,,42.692863,42.670506,0.022357
7731,126.126577,0.033516,2111,219.83369,0.022343,,42.726379,42.692849,0.03353
7732,126.160094,0.033517,2112,219.856033,0.022343,,42.759896,42.715192,0.044704
7733,126.193591,0.033497,2113,219.878382,0.022349,,42.793393,42.737541,0.055852
7734,126.2271,0.033509,2114,219.900713,0.022331,,42.826902,42.759872,0.06703
7735,126.260615,0.033515,2115,219.923057,0.022344,,42.860417,42.782216,0.078201
7736,126.294132,0.033517,2116,219.945416,0.022359,,42.893934,42.804575,0.089359
7737,126.327639,0.033507,2117,219.967743,0.022327,,42.927441,42.826902,0.100539
7738,126.361162,0.033523,2118,219.990074,0.022331,,42.960964,42.849233,0.111731
7739,126.394651,0.033489,2119,220.012419,0.022345,,42.994453,42.871578,0.122875
7740,126.428168,0.033517,2120,220.034771,0.022352,,43.02797,42.89393,0.13404
7741,126.46168,0.033512,2121,220.057118,0.022347,,43.061482,42.916277,0.145205
7742,126.495184,0.033504,2122,220.079443,0.022325,,43.094986,42.938602,0.156384
7743,126.528693,0.033509,2123,220.10178,0.022337,,43.128495,42.960939,0.167556
7744,126.562204,0.033511,2124,220.146465,0.044685,,43.162006,43.005624,0.156382
7745,126.595725,0.033521,2125,220.168803,0.022338,,43.195527,43.027962,0.167565
7746,126.629244,0.033519,2126,220.191149,0.022346,,43.229046,43.050308,0.178738
7747,126.651578,0.022334,2127,220.213487,0.022338,,43.25138,43.072646,0.178734
7748,126.673906,0.022328,2128,220.235834,0.022347,,43.273708,43.094993,0.178715
7749,126.696273,0.022367,2129,220.280512,0.044678,,43.296075,43.139671,0.156404
7750,126.718595,0.022322,2130,220.30285,0.022338,,43.318397,43.162009,0.156388
7751,126.74094,0.022345,2131,220.325197,0.022347,,43.340742,43.184356,0.156386
7752,126.76328,0.02234,2132,220.347533,0.022336,,43.363082,43.206692,0.15639
7753,126.785628,0.022348,2133,220.369888,0.022355,,43.38543,43.229047,0.156383
7754,126.807953,0.022325,2134,220.392211,0.022323,,43.407755,43.25137,0.156385
7755,126.830297,0.022344,2135,220.414546,0.022335,,43.430099,43.273705,0.156394
7756,126.897308,0.067011,2136,220.436895,0.022349,,43.49711,43.296054,0.201056
7757,126.91966,0.022352,2137,220.459235,0.02234,,43.519462,43.318394,0.201068
7758,126.942001,0.022341,2138,220.481572,0.022337,,43.541803,43.340731,0.201072
7759,126.964338,0.022337,2139,220.50393,0.022358,,43.56414,43.363089,0.201051
7760,126.986678,0.02234,2140,220.526261,0.022331,,43.58648,43.38542,0.20106
7761,127.009024,0.022346,2141,220.5486,0.022339,,43.608826,43.407759,0.201067
7762,127.053697,0.044673,2142,220.570941,0.022341,,43.653499,43.4301,0.223399
7763,127.076051,0.022354,2143,220.615629,0.044688,,43.675853,43.474788,0.201065
7764,127.098374,0.022323,2144,220.637962,0.022333,,43.698176,43.497121,0.201055
7765,127.120721,0.022347,2145,220.660303,0.022341,,43.720523,43.519462,0.201061
7766,127.143067,0.022346,2146,220.682644,0.022341,,43.742869,43.541803,0.201066
7767,127.165415,0.022348,2147,220.704983,0.022339,,43.765217,43.564142,0.201075
7768,127.210082,0.044667,2148,220.727338,0.022355,,43.809884,43.586497,0.223387
7769,127.232425,0.022343,2149,220.749666,0.022328,,43.832227,43.608825,0.223402
7770,127.254758,0.022333,2150,220.794349,0.044683,,43.85456,43.653508,0.201052
7771,127.277115,0.022357,2151,220.83902,0.044671,,43.876917,43.698179,0.178738
7772,127.299446,0.022331,2152,220.861365,0.022345,,43.899248,43.720524,0.178724
7773,127.344128,0.044682,2153,220.883704,0.022339,,43.94393,43.742863,0.201067
7774,127.377639,0.033511,2154,220.906048,0.022344,,43.977441,43.765207,0.212234
7775,127.41115,0.033511,2155,220.928379,0.022331,,44.010952,43.787538,0.223414
7776,127.444663,0.033513,2156,220.950737,0.022358,,44.044465,43.809896,0.234569
7777,127.478185,0.033522,2157,220.973076,0.022339,,44.077987,43.832235,0.245752
7778,127.511687,0.033502,2158,221.017767,0.044691,,44.111489,43.876926,0.234563
7779,127.545191,0.033504,2159,221.040105,0.022338,,44.144993,43.899264,0.245729
7780,127.578701,0.03351,2160,221.062424,0.022319,,44.178503,43.921583,0.25692
7781,127.612213,0.033512,2161,221.084762,0.022338,,44.212015,43.943921,0.268094
7782,127.645746,0.033533,2162,221.107117,0.022355,,44.245548,43.966276,0.279272
7783,127.67923,0.033484,2163,221.129457,0.02234,,44.279032,43.988616,0.290416
7784,127.712746,0.033516,2164,221.174142,0.044685,,44.312548,44.033301,0.279247
7785,127.746275,0.033529,2165,221.196472,0.02233,,44.346077,44.055631,0.290446
7786,127.779777,0.033502,2166,221.218835,0.022363,,44.379579,44.077994,0.301585
7787,127.813305,0.033528,2167,221.241172,0.022337,,44.413107,44.100331,0.312776
7788,127.846802,0.033497,2168,221.263505,0.022333,,44.446604,44.122664,0.32394
7789,127.880309,0.033507,2169,221.308185,0.04468,,44.480111,44.167344,0.312767
7790,127.913817,0.033508,2170,221.330516,0.022331,,44.513619,44.189675,0.323944
7791,127.947327,0.03351,2171,221.352864,0.022348,,44.547129,44.212023,0.335106
7792,127.980844,0.033517,2172,221.375204,0.02234,,44.580646,44.234363,0.346283
7793,128.014352,0.033508,2173,221.442216,0.067012,,44.614154,44.301375,0.312779
7794,128.047857,0.033505,2174,221.464561,0.022345,,44.647659,44.32372,0.323939
7795,128.081365,0.033508,2175,221.486895,0.022334,,44.681167,44.346054,0.335113
7796,128.114902,0.033537,2176,221.520407,0.033512,,44.714704,44.379566,0.335138
7797,128.148386,0.033484,2177,221.553925,0.033518,,44.748188,44.413084,0.335104
7798,128.181908,0.033522,2178,221.587446,0.033521,,44.78171,44.446605,0.335105
7799,128.215424,0.033516,2179,221.620961,0.033515,,44.815226,44.48012,0.335106
7800,128.24892,0.033496,2180,221.654458,0.033497,,44.848722,44.513617,0.335105
7801,128.282439,0.033519,2181,221.687965,0.033507,,44.882241,44.547124,0.335117
7802,128.31596,0.033521,2182,221.721487,0.033522,,44.915762,44.580646,0.335116
7803,128.349456,0.033496,2183,221.755007,0.03352,,44.949258,44.614166,0.335092
7804,128.382972,0.033516,2184,221.788515,0.033508,,44.982774,44.647674,0.3351
7805,128.416485,0.033513,2185,221.822013,0.033498,,45.016287,44.681172,0.335115
7806,128.449986,0.033501,2186,221.855521,0.033508,,45.049788,44.71468,0.335108
7807,128.483506,0.03352,2187,221.889032,0.033511,,45.083308,44.748191,0.335117
7808,128.517032,0.033526,2188,221.922546,0.033514,,45.116834,44.781705,0.335129
7809,128.550525,0.033493,2189,221.956061,0.033515,,45.150327,44.81522,0.335107
7810,128.584052,0.033527,2190,221.989581,0.03352,,45.183854,44.84874,0.335114
7811,128.617541,0.033489,2191,222.023092,0.033511,,45.217343,44.882251,0.335092
7812,128.651056,0.033515,2192,222.056579,0.033487,,45.250858,44.915738,0.33512
7813,128.673394,0.022338,2193,222.090089,0.03351,,45.273196,44.949248,0.323948
7814,128.695727,0.022333,2194,222.123614,0.033525,,45.295529,44.982773,0.312756
7815,128.718075,0.022348,2195,222.157112,0.033498,,45.317877,45.016271,0.301606
7816,128.740407,0.022332,2196,222.190627,0.033515,,45.340209,45.049786,0.290423
7817,128.76276,0.022353,2197,222.224133,0.033506,,45.362562,45.083292,0.27927
7818,128.785107,0.022347,2198,222.257655,0.033522,,45.384909,45.116814,0.268095
7819,128.807441,0.022334,2199,222.279992,0.022337,,45.407243,45.139151,0.268092
7820,128.829778,0.022337,2200,222.302333,0.022341,,45.42958,45.161492,0.268088
7821,128.852117,0.022339,2201,222.324675,0.022342,,45.451919,45.183834,0.268085
7822,128.874455,0.022338,2202,222.347031,0.022356,,45.474257,45.20619,0.268067
7823,128.896792,0.022337,2203,222.369352,0.022321,,45.496594,45.228511,0.268083
7824,128.919132,0.02234,2204,222.391733,0.022381,,45.518934,45.250892,0.268042
7825,128.941485,0.022353,2205,222.414029,0.022296,,45.541287,45.273188,0.268099
7826,128.963818,0.022333,2206,222.436374,0.022345,,45.56362,45.295533,0.268087
7827,128.986157,0.022339,2207,222.458711,0.022337,,45.585959,45.31787,0.268089
7828,129.00851,0.022353,2208,222.48105,0.022339,,45.608312,45.340209,0.268103
7829,129.030842,0.022332,2209,222.50339,0.02234,,45.630644,45.362549,0.268095
7830,129.053181,0.022339,2210,222.525736,0.022346,,45.652983,45.384895,0.268088
7831,129.075519,0.022338,2211,222.548081,0.022345,,45.675321,45.40724,0.268081
7832,129.097863,0.022344,2212,222.570421,0.02234,,45.697665,45.42958,0.268085
7833,129.120204,0.022341,2213,222.592795,0.022374,,45.720006,45.451954,0.268052
7834,129.142541,0.022337,2214,222.615121,0.022326,,45.742343,45.47428,0.268063
7835,129.164884,0.022343,2215,222.637438,0.022317,,45.764686,45.496597,0.268089
7836,129.187266,0.022382,2216,222.659776,0.022338,,45.787068,45.518935,0.268133
7837,129.209562,0.022296,2217,222.682122,0.022346,,45.809364,45.541281,0.268083
7838,129.23191,0.022348,2218,222.704465,0.022343,,45.831712,45.563624,0.268088
7839,129.25424,0.02233,2219,222.726803,0.022338,,45.854042,45.585962,0.26808
7840,129.276589,0.022349,2220,222.749145,0.022342,,45.876391,45.608304,0.268087
7841,129.298922,0.022333,2221,222.771484,0.022339,,45.898724,45.630643,0.268081
7842,129.321268,0.022346,2222,222.793847,0.022363,,45.92107,45.653006,0.268064
7843,129.343611,0.022343,2223,222.816169,0.022322,,45.943413,45.675328,0.268085
