FrameIndex,SystemTimeInSeconds,Frame difference,Frame Number,PinnedMemorySystemTime,PM Frame difference
7259,116.106801,0.022335,1639,209.959148,0.022329
7260,116.117968,0.011167,1640,209.970318,0.01117
7261,116.12915,0.011182,1641,209.981486,0.011168
7262,116.140321,0.011171,1642,209.992661,0.011175
7263,116.162652,0.022331,1643,210.014995,0.022334
7264,116.184997,0.022345,1644,210.026165,0.01117
7265,116.20733,0.022333,1645,210.037335,0.01117
7266,116.229676,0.022346,1646,210.070858,0.033523
7267,116.252023,0.022347,1647,210.08206,0.011202
7268,116.274358,0.022335,1648,210.09325,0.01119
7269,116.296694,0.022336,1649,210.104357,0.011107
7270,116.319035,0.022341,1650,210.115532,0.011175
7271,116.341386,0.022351,1651,210.137876,0.022344
7272,116.36372,0.022334,1652,210.149041,0.011165
7273,116.386062,0.022342,1653,210.160236,0.011195
7274,116.408401,0.022339,1654,210.171404,0.011168
7275,116.430752,0.022351,1655,210.193778,0.022374
7276,116.453089,0.022337,1656,210.20489,0.011112
7277,116.475446,0.022357,1657,210.216074,0.011184
7278,116.497763,0.022317,1658,210.227293,0.011219
7279,116.520099,0.022336,1659,210.238407,0.011114
7280,116.542443,0.022344,1660,210.26074,0.022333
7281,116.56479,0.022347,1661,210.271917,0.011177
7282,116.587121,0.022331,1662,210.283106,0.011189
7283,116.609462,0.022341,1663,210.294268,0.011162
7284,116.631813,0.022351,1664,210.316606,0.022338
7285,116.654145,0.022332,1665,210.327781,0.011175
7286,116.67649,0.022345,1666,210.350113,0.022332
7287,116.687676,0.011186,1667,210.372452,0.022339
7288,116.698839,0.011163,1668,210.394793,0.022341
7289,116.709999,0.01116,1669,210.417134,0.022341
7290,116.721169,0.01117,1670,210.439465,0.022331
7291,116.73236,0.011191,1671,210.4618,0.022335
7292,116.754682,0.022322,1672,210.484148,0.022348
7293,116.765854,0.011172,1673,210.506494,0.022346
7294,116.777031,0.011177,1674,210.528836,0.022342
7295,116.78826,0.011229,1675,210.551182,0.022346
7296,116.799357,0.011097,1676,210.573517,0.022335
7297,116.821698,0.022341,1677,210.595858,0.022341
7298,116.832878,0.01118,1678,210.618199,0.022341
7299,116.844046,0.011168,1679,210.640541,0.022342
7300,116.85522,0.011174,1680,210.662873,0.022332
7301,116.877552,0.022332,1681,210.685213,0.02234
7302,116.888722,0.01117,1682,210.707555,0.022342
7303,116.899899,0.011177,1683,210.729898,0.022343
7304,116.922237,0.022338,1684,210.752237,0.022339
7305,116.933413,0.011176,1685,210.774578,0.022341
7306,116.944585,0.011172,1686,210.796935,0.022357
7307,116.955746,0.011161,1687,210.819311,0.022376
7308,116.966915,0.011169,1688,210.841599,0.022288
7309,116.989264,0.022349,1689,210.852792,0.011193
7310,117.000428,0.011164,1690,210.863961,0.011169
7311,117.011604,0.011176,1691,210.886281,0.02232
7312,117.022778,0.011174,1692,210.897492,0.011211
7313,117.033942,0.011164,1693,210.908667,0.011175
7314,117.056283,0.022341,1694,210.91979,0.011123
7315,117.067473,0.01119,1695,210.930964,0.011174
7316,117.078625,0.011152,1696,210.942134,0.01117
7317,117.089785,0.01116,1697,210.964473,0.022339
7318,117.100976,0.011191,1698,210.975652,0.011179
7319,117.123298,0.022322,1699,210.986816,0.011164
7320,117.134475,0.011177,1700,210.998013,0.011197
7321,117.145647,0.011172,1701,211.009153,0.01114
7322,117.156828,0.011181,1702,211.031512,0.022359
7323,117.179152,0.022324,1703,211.042667,0.011155
7324,117.190343,0.011191,1704,211.053854,0.011187
7325,117.201524,0.011181,1705,211.065003,0.011149
7326,117.212659,0.011135,1706,211.07618,0.011177
7327,117.223851,0.011192,1707,211.098533,0.022353
7328,117.235007,0.011156,1708,211.109698,0.011165
7329,117.268518,0.033511,1709,211.120872,0.011174
7330,117.27968,0.011162,1710,211.132041,0.011169
7331,117.290855,0.011175,1711,211.154367,0.022326
7332,117.302022,0.011167,1712,211.176718,0.022351
7333,117.313193,0.011171,1713,211.187885,0.011167
7334,117.32437,0.011177,1714,211.199075,0.01119
7335,117.346707,0.022337,1715,211.210242,0.011167
7336,117.357941,0.011234,1716,211.221395,0.011153
7337,117.369054,0.011113,1717,211.232565,0.01117
7338,117.380267,0.011213,1718,211.254924,0.022359
7339,117.391388,0.011121,1719,211.266078,0.011154
7340,117.413746,0.022358,1720,211.277239,0.011161
7341,117.424902,0.011156,1721,211.288422,0.011183
7342,117.436076,0.011174,1722,211.299587,0.011165
7343,117.447239,0.011163,1723,211.321923,0.022336
7344,117.469575,0.022336,1724,211.333133,0.01121
7345,117.480775,0.0112,1725,211.344261,0.011128
7346,117.491963,0.011188,1726,211.355443,0.011182
7347,117.503088,0.011125,1727,211.377804,0.022361
7348,117.514257,0.011169,1728,211.388975,0.011171
7349,117.525428,0.011171,1729,211.400117,0.011142
7350,117.547773,0.022345,1730,211.411294,0.011177
7351,117.570117,0.022344,1731,211.422457,0.011163
7352,117.581292,0.011175,1732,211.444799,0.022342
7353,117.592456,0.011164,1733,211.455971,0.011172
7354,117.603627,0.011171,1734,211.46714,0.011169
7355,117.614789,0.011162,1735,211.489478,0.022338
7356,117.637133,0.022344,1736,211.500651,0.011173
7357,117.648308,0.011175,1737,211.511823,0.011172
7358,117.659514,0.011206,1738,211.522994,0.011171
7359,117.670647,0.011133,1739,211.534155,0.011161
7360,117.68182,0.011173,1740,211.545333,0.011178
7361,117.704157,0.022337,1741,211.567667,0.022334
7362,117.715337,0.01118,1742,211.57884,0.011173
7363,117.726501,0.011164,1743,211.59001,0.01117
7364,117.737664,0.011163,1744,211.601178,0.011168
7365,117.748838,0.011174,1745,211.612347,0.011169
7366,117.771175,0.022337,1746,211.634694,0.022347
7367,117.782345,0.01117,1747,211.645866,0.011172
7368,117.793566,0.011221,1748,211.657029,0.011163
7369,117.804687,0.011121,1749,211.67937,0.022341
7370,117.81586,0.011173,1750,211.690567,0.011197
7371,117.838204,0.022344,1751,211.701745,0.011178
7372,117.84939,0.011186,1752,211.712912,0.011167
7373,117.860542,0.011152,1753,211.735222,0.02231
7374,117.871717,0.011175,1754,211.746417,0.011195
7375,117.894047,0.02233,1755,211.757563,0.011146
7376,117.905214,0.011167,1756,211.768745,0.011182
7377,117.916389,0.011175,1757,211.779915,0.01117
7378,117.927558,0.011169,1758,211.802253,0.022338
7379,117.938725,0.011167,1759,211.813414,0.011161
7380,117.961073,0.022348,1760,211.835763,0.022349
7381,117.972275,0.011202,1761,211.846924,0.011161
7382,117.983418,0.011143,1762,211.858096,0.011172
7383,117.99459,0.011172,1763,211.869289,0.011193
7384,118.005748,0.011158,1764,211.880445,0.011156
7385,118.028096,0.022348,1765,211.891613,0.011168
7386,118.050431,0.022335,1766,211.913954,0.022341
7387,118.072782,0.022351,1767,211.925125,0.011171
7388,118.095125,0.022343,1768,211.936291,0.011166
7389,118.117507,0.022382,1769,211.947467,0.011176
7390,118.139817,0.02231,1770,211.958651,0.011184
7391,118.162147,0.02233,1771,211.980975,0.022324
7392,118.18451,0.022363,1772,211.992138,0.011163
7393,118.206827,0.022317,1773,212.003309,0.011171
7394,118.22916,0.022333,1774,212.014486,0.011177
7395,118.251537,0.022377,1775,212.025689,0.011203
7396,118.273839,0.022302,1776,212.047989,0.0223
7397,118.296201,0.022362,1777,212.059165,0.011176
7398,118.318561,0.02236,1778,212.070353,0.011188
7399,118.340864,0.022303,1779,212.092678,0.022325
7400,118.363205,0.022341,1780,212.103846,0.011168
7401,118.385548,0.022343,1781,212.115015,0.011169
7402,118.407891,0.022343,1782,212.126214,0.011199
7403,118.430226,0.022335,1783,212.137376,0.011162
7404,118.45257,0.022344,1784,212.148532,0.011156
7405,118.474911,0.022341,1785,212.17087,0.022338
7406,118.497256,0.022345,1786,212.182048,0.011178
7407,118.51958,0.022324,1787,212.193227,0.011179
7408,118.541943,0.022363,1788,212.204388,0.011161
7409,118.553104,0.011161,1789,212.215551,0.011163
7410,118.564264,0.01116,1790,212.226716,0.011165
7411,118.575444,0.01118,1791,212.260225,0.033509
7412,118.586616,0.011172,1792,212.282573,0.022348
7413,118.59778,0.011164,1793,212.30493,0.022357
7414,118.620128,0.022348,1794,212.327255,0.022325
7415,118.642461,0.022333,1795,212.349595,0.02234
7416,118.653633,0.011172,1796,212.371991,0.022396
7417,118.664808,0.011175,1797,212.39428,0.022289
7418,118.675966,0.011158,1798,212.416641,0.022361
7419,118.687138,0.011172,1799,212.438957,0.022316
7420,118.698308,0.01117,1800,212.461301,0.022344
7421,118.720649,0.022341,1801,212.483636,0.022335
7422,118.731818,0.011169,1802,212.505997,0.022361
7423,118.743009,0.011191,1803,212.528323,0.022326
7424,118.754164,0.011155,1804,212.55068,0.022357
7425,118.776517,0.022353,1805,212.573014,0.022334
7426,118.787671,0.011154,1806,212.595356,0.022342
7427,118.798839,0.011168,1807,212.617683,0.022327
7428,118.81002,0.011181,1808,212.640023,0.02234
7429,118.821195,0.011175,1809,212.662361,0.022338
7430,118.84354,0.022345,1810,212.684699,0.022338
7431,118.854693,0.011153,1811,212.707046,0.022347
7432,118.865865,0.011172,1812,212.729376,0.02233
7433,118.877058,0.011193,1813,212.751742,0.022366
7434,118.888203,0.011145,1814,212.774075,0.022333
7435,118.91055,0.022347,1815,212.785265,0.01119
7436,118.921715,0.011165,1816,212.796399,0.011134
7437,118.944063,0.022348,1817,212.807578,0.011179
7438,118.966434,0.022371,1818,212.818763,0.011185
7439,118.988774,0.02234,1819,212.829925,0.011162
7440,119.011088,0.022314,1820,212.852313,0.022388
7441,119.033426,0.022338,1821,212.874596,0.022283
7442,119.055763,0.022337,1822,212.885784,0.011188
7443,119.078107,0.022344,1823,212.896944,0.01116
7444,119.100485,0.022378,1824,212.908112,0.011168
7445,119.122789,0.022304,1825,212.919281,0.011169
7446,119.145136,0.022347,1826,212.930452,0.011171
7447,119.167467,0.022331,1827,212.952791,0.022339
7448,119.189814,0.022347,1828,212.963952,0.011161
7449,119.212148,0.022334,1829,212.975134,0.011182
7450,119.234494,0.022346,1830,212.986313,0.011179
7451,119.256833,0.022339,1831,212.997472,0.011159
7452,119.279187,0.022354,1832,213.019806,0.022334
7453,119.301512,0.022325,1833,213.030985,0.011179
7454,119.323854,0.022342,1834,213.042157,0.011172
7455,119.346209,0.022355,1835,213.053318,0.011161
7456,119.368539,0.02233,1836,213.075658,0.02234
7457,119.390876,0.022337,1837,213.086828,0.01117
7458,119.413217,0.022341,1838,213.098002,0.011174
7459,119.435559,0.022342,1839,213.109178,0.011176
7460,119.446733,0.011174,1840,213.120343,0.011165
7461,119.457897,0.011164,1841,213.131514,0.011171
7462,119.469068,0.011171,1842,213.176193,0.044679
7463,119.491403,0.022335,1843,213.198534,0.022341
7464,119.502576,0.011173,1844,213.220871,0.022337
7465,119.513748,0.011172,1845,213.243236,0.022365
7466,119.524923,0.011175,1846,213.265562,0.022326
7467,119.547255,0.022332,1847,213.287917,0.022355
7468,119.558432,0.011177,1848,213.310239,0.022322
7469,119.5696,0.011168,1849,213.332579,0.02234
7470,119.580767,0.011167,1850,213.354926,0.022347
7471,119.60311,0.022343,1851,213.37726,0.022334
7472,119.614279,0.011169,1852,213.399601,0.022341
7473,119.62545,0.011171,1853,213.42196,0.022359
7474,119.636624,0.011174,1854,213.44429,0.02233
7475,119.647786,0.011162,1855,213.466627,0.022337
7476,119.670132,0.022346,1856,213.48896,0.022333
7477,119.681299,0.011167,1857,213.511301,0.022341
7478,119.692481,0.011182,1858,213.533646,0.022345
7479,119.703641,0.01116,1859,213.555987,0.022341
7480,119.725993,0.022352,1860,213.578326,0.022339
7481,119.737147,0.011154,1861,213.600666,0.02234
7482,119.748322,0.011175,1862,213.623005,0.022339
7483,119.781848,0.033526,1863,213.645385,0.02238
7484,119.793015,0.011167,1864,213.667687,0.022302
7485,119.804178,0.011163,1865,213.690047,0.02236
7486,119.815347,0.011169,1866,213.701193,0.011146
7487,119.826519,0.011172,1867,213.71239,0.011197
7488,119.84885,0.022331,1868,213.723544,0.011154
7489,119.860019,0.011169,1869,213.734712,0.011168
7490,119.8712,0.011181,1870,213.745881,0.011169
7491,119.882364,0.011164,1871,213.768223,0.022342
7492,119.893544,0.01118,1872,213.779392,0.011169
7493,119.915885,0.022341,1873,213.790559,0.011167
7494,119.927045,0.01116,1874,213.801742,0.011183
7495,119.938216,0.011171,1875,213.824072,0.02233
7496,119.949387,0.011171,1876,213.835242,0.01117
7497,119.971725,0.022338,1877,213.846418,0.011176
7498,119.982904,0.011179,1878,213.857575,0.011157
7499,119.994066,0.011162,1879,213.868748,0.011173
7500,120.016406,0.02234,1880,213.891126,0.022378
7501,120.038752,0.022346,1881,213.902263,0.011137
7502,120.061084,0.022332,1882,213.913436,0.011173
7503,120.083448,0.022364,1883,213.924613,0.011177
7504,120.10582,0.022372,1884,213.935773,0.01116
7505,120.128132,0.022312,1885,213.969304,0.033531
7506,120.150459,0.022327,1886,213.98048,0.011176
7507,120.172809,0.02235,1887,213.991629,0.011149
7508,120.195145,0.022336,1888,214.002792,0.011163
7509,120.217477,0.022332,1889,214.013963,0.011171
7510,120.239853,0.022376,1890,214.036354,0.022391
7511,120.262164,0.022311,1891,214.047512,0.011158
7512,120.2845,0.022336,1892,214.069824,0.022312
7513,120.306856,0.022356,1893,214.080989,0.011165
7514,120.329196,0.02234,1894,214.092157,0.011168
7515,120.351528,0.022332,1895,214.114502,0.022345
7516,120.373865,0.022337,1896,214.136888,0.022386
7517,120.396219,0.022354,1897,214.159181,0.022293
7518,120.418576,0.022357,1898,214.181528,0.022347
7519,120.44088,0.022304,1899,214.203914,0.022386
7520,120.463226,0.022346,1900,214.226245,0.022331
7521,120.485561,0.022335,1901,214.248544,0.022299
7522,120.507896,0.022335,1902,214.270892,0.022348
7523,120.519073,0.011177,1903,214.293282,0.02239
7524,120.530237,0.011164,1904,214.315583,0.022301
7525,120.552578,0.022341,1905,214.337919,0.022336
7526,120.574928,0.02235,1906,214.360245,0.022326
7527,120.597264,0.022336,1907,214.382582,0.022337
7528,120.630777,0.033513,1908,214.404934,0.022352
7529,120.641956,0.011179,1909,214.427265,0.022331
7530,120.66429,0.022334,1910,214.449605,0.02234
7531,120.686676,0.022386,1911,214.471952,0.022347
7532,120.70899,0.022314,1912,214.494285,0.022333
7533,120.720162,0.011172,1913,214.516626,0.022341
7534,120.742483,0.022321,1914,214.538968,0.022342
7535,120.764815,0.022332,1915,214.561307,0.022339
7536,120.787154,0.022339,1916,214.583673,0.022366
7537,120.809497,0.022343,1917,214.605994,0.022321
7538,120.831837,0.02234,1918,214.628334,0.02234
7539,120.854184,0.022347,1919,214.65067,0.022336
7540,120.876533,0.022349,1920,214.673008,0.022338
7541,120.898858,0.022325,1921,214.695354,0.022346
7542,120.921207,0.022349,1922,214.717691,0.022337
7543,120.943545,0.022338,1923,214.740033,0.022342
7544,120.96588,0.022335,1924,214.762398,0.022365
7545,120.999428,0.033548,1925,214.784746,0.022348
7546,121.032915,0.033487,1926,214.807076,0.02233
7547,121.055251,0.022336,1927,214.829465,0.022389
7548,121.07759,0.022339,1928,214.851756,0.022291
7549,121.099923,0.022333,1929,214.874082,0.022326
7550,121.122262,0.022339,1930,214.907595,0.033513
7551,121.144616,0.022354,1931,214.941156,0.033561
7552,121.166968,0.022352,1932,214.974614,0.033458
7553,121.200463,0.033495,1933,215.008142,0.033528
7554,121.233969,0.033506,1934,215.041638,0.033496
7555,121.267494,0.033525,1935,215.075173,0.033535
7556,121.301067,0.033573,1936,215.108727,0.033554
7557,121.334505,0.033438,1937,215.142169,0.033442
7558,121.368015,0.03351,1938,215.175714,0.033545
7559,121.401536,0.033521,1939,215.209218,0.033504
7560,121.435044,0.033508,1940,215.242707,0.033489
7561,121.468578,0.033534,1941,215.276237,0.03353
7562,121.50209,0.033512,1942,215.309768,0.033531
7563,121.535564,0.033474,1943,215.343283,0.033515
7564,121.569075,0.033511,1944,215.376747,0.033464
7565,121.602588,0.033513,1945,215.410312,0.033565
7566,121.636103,0.033515,1946,215.443773,0.033461
7567,121.669612,0.033509,1947,215.477329,0.033556
7568,121.703122,0.03351,1948,215.510792,0.033463
7569,121.73663,0.033508,1949,215.544299,0.033507
7570,121.770163,0.033533,1950,215.577815,0.033516
7571,121.803657,0.033494,1951,215.611321,0.033506
7572,121.837175,0.033518,1952,215.644866,0.033545
7573,121.870683,0.033508,1953,215.667166,0.0223
7574,121.904189,0.033506,1954,215.689514,0.022348
7575,121.9377,0.033511,1955,215.711855,0.022341
7576,121.96004,0.02234,1956,215.734211,0.022356
7577,121.982385,0.022345,1957,215.756537,0.022326
7578,122.004727,0.022342,1958,215.77889,0.022353
7579,122.02706,0.022333,1959,215.801232,0.022342
7580,122.049426,0.022366,1960,215.823557,0.022325
7581,122.071752,0.022326,1961,215.845906,0.022349
7582,122.094154,0.022402,1962,215.868256,0.02235
7583,122.116425,0.022271,1963,215.890626,0.02237
7584,122.138789,0.022364,1964,215.912923,0.022297
7585,122.161157,0.022368,1965,215.935274,0.022351
7586,122.183481,0.022324,1966,215.957608,0.022334
7587,122.205794,0.022313,1967,216.00228,0.044672
7588,122.228156,0.022362,1968,216.024633,0.022353
7589,122.250469,0.022313,1969,216.069302,0.044669
7590,122.295152,0.044683,1970,216.091689,0.022387
7591,122.317496,0.022344,1971,216.114001,0.022312
7592,122.339833,0.022337,1972,216.136324,0.022323
7593,122.362171,0.022338,1973,216.158659,0.022335
7594,122.384518,0.022347,1974,216.181019,0.02236
7595,122.406852,0.022334,1975,216.203343,0.022324
7596,122.429191,0.022339,1976,216.225696,0.022353
7597,122.451535,0.022344,1977,216.248047,0.022351
7598,122.473902,0.022367,1978,216.270395,0.022348
7599,122.49621,0.022308,1979,216.292715,0.02232
7600,122.518597,0.022387,1980,216.315066,0.022351
7601,122.540906,0.022309,1981,216.337393,0.022327
7602,122.563236,0.02233,1982,216.359732,0.022339
7603,122.585586,0.02235,1983,216.382105,0.022373
7604,122.630355,0.044769,1984,216.404443,0.022338
7605,122.65261,0.022255,1985,216.426753,0.02231
7606,122.674933,0.022323,1986,216.449094,0.022341
7607,122.697284,0.022351,1987,216.471437,0.022343
7608,122.719955,0.022671,1988,216.493799,0.022362
7609,122.741987,0.022032,1989,216.516117,0.022318
7610,122.764306,0.022319,1990,216.538452,0.022335
7611,122.786643,0.022337,1991,216.56079,0.022338
7612,122.808982,0.022339,1992,216.583164,0.022374
7613,122.831333,0.022351,1993,216.627845,0.044681
7614,122.853683,0.02235,1994,216.650169,0.022324
7615,122.876094,0.022411,1995,216.6725,0.022331
7616,122.898363,0.022269,1996,216.694857,0.022357
7617,122.943048,0.044685,1997,216.717194,0.022337
7618,122.965376,0.022328,1998,216.739532,0.022338
7619,122.987705,0.022329,1999,216.784251,0.044719
7620,123.010057,0.022352,2000,216.806548,0.022297
7621,123.032391,0.022334,2001,216.82904,0.022492
7622,123.054742,0.022351,2002,216.851217,0.022177
7623,123.099411,0.044669,2003,216.873564,0.022347
7624,123.121758,0.022347,2004,216.895921,0.022357
7625,123.144088,0.02233,2005,216.918246,0.022325
7626,123.166441,0.022353,2006,216.940588,0.022342
7627,123.188779,0.022338,2007,216.985333,0.044745
7628,123.211134,0.022355,2008,217.0076,0.022267
7629,123.233458,0.022324,2009,217.030806,0.023206
7630,123.255796,0.022338,2010,217.052306,0.0215
7631,123.300477,0.044681,2011,217.074631,0.022325
7632,123.32282,0.022343,2012,217.096974,0.022343
7633,123.345156,0.022336,2013,217.119388,0.022414
7634,123.367499,0.022343,2014,217.163998,0.04461
7635,123.389843,0.022344,2015,217.186326,0.022328
7636,123.412182,0.022339,2016,217.208675,0.022349
7637,123.456867,0.044685,2017,217.231016,0.022341
7638,123.479209,0.022342,2018,217.275696,0.04468
7639,123.501547,0.022338,2019,217.29806,0.022364
7640,123.523884,0.022337,2020,217.320393,0.022333
7641,123.546239,0.022355,2021,217.342717,0.022324
7642,123.568565,0.022326,2022,217.365049,0.022332
7643,123.590926,0.022361,2023,217.387406,0.022357
7644,123.613274,0.022348,2024,217.409744,0.022338
7645,123.657986,0.044712,2025,217.432097,0.022353
7646,123.680267,0.022281,2026,217.454454,0.022357
7647,123.702601,0.022334,2027,217.476763,0.022309
7648,123.724945,0.022344,2028,217.521441,0.044678
7649,123.747301,0.022356,2029,217.543777,0.022336
7650,123.769632,0.022331,2030,217.56613,0.022353
7651,123.791975,0.022343,2031,217.588463,0.022333
7652,123.814309,0.022334,2032,217.61081,0.022347
7653,123.838521,0.024212,2033,217.633137,0.022327
7654,123.881327,0.042806,2034,217.655488,0.022351
7655,123.903681,0.022354,2035,217.677851,0.022363
7656,123.92603,0.022349,2036,217.722506,0.044655
7657,123.948359,0.022329,2037,217.744843,0.022337
7658,123.970697,0.022338,2038,217.767186,0.022343
7659,124.015376,0.044679,2039,217.789532,0.022346
7660,124.037715,0.022339,2040,217.811877,0.022345
7661,124.060059,0.022344,2041,217.834216,0.022339
7662,124.082408,0.022349,2042,217.878887,0.044671
7663,124.10474,0.022332,2043,217.90125,0.022363
7664,124.127094,0.022354,2044,217.92357,0.02232
7665,124.171757,0.044663,2045,217.945907,0.022337
7666,124.194099,0.022342,2046,217.968266,0.022359
7667,124.216438,0.022339,2047,217.99061,0.022344
7668,124.238779,0.022341,2048,218.012939,0.022329
7669,124.261128,0.022349,2049,218.035281,0.022342
7670,124.283468,0.02234,2050,218.079951,0.04467
7671,124.328149,0.044681,2051,218.102298,0.022347
7672,124.350492,0.022343,2052,218.124635,0.022337
7673,124.372827,0.022335,2053,218.147008,0.022373
7674,124.395194,0.022367,2054,218.169332,0.022324
7675,124.428679,0.033485,2055,218.191668,0.022336
7676,124.46219,0.033511,2056,218.236347,0.044679
7677,124.49571,0.03352,2057,218.258684,0.022337
7678,124.529212,0.033502,2058,218.281109,0.022425
7679,124.562727,0.033515,2059,218.303389,0.02228
7680,124.596237,0.03351,2060,218.325706,0.022317
7681,124.629748,0.033511,2061,218.370404,0.044698
7682,124.663262,0.033514,2062,218.392728,0.022324
7683,124.696768,0.033506,2063,218.437404,0.044676
7684,124.730278,0.03351,2064,218.45977,0.022366
7685,124.763794,0.033516,2065,218.48209,0.02232
7686,124.797293,0.033499,2066,218.504451,0.022361
7687,124.830811,0.033518,2067,218.526777,0.022326
7688,124.864331,0.03352,2068,218.549126,0.022349
7689,124.897834,0.033503,2069,218.593793,0.044667
7690,124.931351,0.033517,2070,218.616134,0.022341
7691,124.964858,0.033507,2071,218.638477,0.022343
7692,124.998366,0.033508,2072,218.660818,0.022341
7693,125.031873,0.033507,2073,218.705501,0.044683
7694,125.065384,0.033511,2074,218.72784,0.022339
7695,125.098896,0.033512,2075,218.750178,0.022338
7696,125.132406,0.03351,2076,218.772518,0.02234
7697,125.165918,0.033512,2077,218.806032,0.033514
7698,125.199437,0.033519,2078,218.839543,0.033511
7699,125.232947,0.03351,2079,218.873055,0.033512
7700,125.255282,0.022335,2080,218.906558,0.033503
7701,125.277651,0.022369,2081,218.940074,0.033516
7702,125.299965,0.022314,2082,218.973595,0.033521
7703,125.322306,0.022341,2083,219.0071,0.033505
7704,125.366989,0.044683,2084,219.040605,0.033505
7705,125.389347,0.022358,2085,219.074128,0.033523
7706,125.411663,0.022316,2086,219.107625,0.033497
7707,125.434036,0.022373,2087,219.141149,0.033524
7708,125.478694,0.044658,2088,219.174657,0.033508
7709,125.501022,0.022328,2089,219.208162,0.033505
7710,125.52339,0.022368,2090,219.24167,0.033508
7711,125.545709,0.022319,2091,219.275185,0.033515
7712,125.590392,0.044683,2092,219.308698,0.033513
7713,125.612731,0.022339,2093,219.342202,0.033504
7714,125.63507,0.022339,2094,219.375738,0.033536
7715,125.657414,0.022344,2095,219.409226,0.033488
7716,125.679755,0.022341,2096,219.442737,0.033511
7717,125.702094,0.022339,2097,219.476249,0.033512
7718,125.74679,0.044696,2098,219.509779,0.03353
7719,125.769114,0.022324,2099,219.543277,0.033498
7720,125.791477,0.022363,2100,219.565614,0.022337
7721,125.813795,0.022318,2101,219.587943,0.022329
7722,125.836137,0.022342,2102,219.61029,0.022347
7723,125.85848,0.022343,2103,219.632622,0.022332
7724,125.891986,0.033506,2104,219.654972,0.02235
7725,125.925498,0.033512,2105,219.677326,0.022354
7726,125.959006,0.033508,2106,219.699662,0.022336
7727,125.992523,0.033517,2107,219.722,0.022338
7728,126.026037,0.033514,2108,219.744338,0.022338
7729,126.059545,0.033508,2109,219.76668,0.022342
7730,126.093061,0.033516,2110,219.811347,0.044667
7731,126.126577,0.033516,2111,219.83369,0.022343
7732,126.160094,0.033517,2112,219.856033,0.022343
7733,126.193591,0.033497,2113,219.878382,0.022349
7734,126.2271,0.033509,2114,219.900713,0.022331
7735,126.260615,0.033515,2115,219.923057,0.022344
7736,126.294132,0.033517,2116,219.945416,0.022359
7737,126.327639,0.033507,2117,219.967743,0.022327
7738,126.361162,0.033523,2118,219.990074,0.022331
7739,126.394651,0.033489,2119,220.012419,0.022345
7740,126.428168,0.033517,2120,220.034771,0.022352
7741,126.46168,0.033512,2121,220.057118,0.022347
7742,126.495184,0.033504,2122,220.079443,0.022325
7743,126.528693,0.033509,2123,220.10178,0.022337
7744,126.562204,0.033511,2124,220.146465,0.044685
7745,126.595725,0.033521,2125,220.168803,0.022338
7746,126.629244,0.033519,2126,220.191149,0.022346
7747,126.651578,0.022334,2127,220.213487,0.022338
7748,126.673906,0.022328,2128,220.235834,0.022347
7749,126.696273,0.022367,2129,220.280512,0.044678
7750,126.718595,0.022322,2130,220.30285,0.022338
7751,126.74094,0.022345,2131,220.325197,0.022347
7752,126.76328,0.02234,2132,220.347533,0.022336
7753,126.785628,0.022348,2133,220.369888,0.022355
7754,126.807953,0.022325,2134,220.392211,0.022323
7755,126.830297,0.022344,2135,220.414546,0.022335
7756,126.897308,0.067011,2136,220.436895,0.022349
7757,126.91966,0.022352,2137,220.459235,0.02234
7758,126.942001,0.022341,2138,220.481572,0.022337
7759,126.964338,0.022337,2139,220.50393,0.022358
7760,126.986678,0.02234,2140,220.526261,0.022331
7761,127.009024,0.022346,2141,220.5486,0.022339
7762,127.053697,0.044673,2142,220.570941,0.022341
7763,127.076051,0.022354,2143,220.615629,0.044688
7764,127.098374,0.022323,2144,220.637962,0.022333
7765,127.120721,0.022347,2145,220.660303,0.022341
7766,127.143067,0.022346,2146,220.682644,0.022341
7767,127.165415,0.022348,2147,220.704983,0.022339
7768,127.210082,0.044667,2148,220.727338,0.022355
7769,127.232425,0.022343,2149,220.749666,0.022328
7770,127.254758,0.022333,2150,220.794349,0.044683
7771,127.277115,0.022357,2151,220.83902,0.044671
7772,127.299446,0.022331,2152,220.861365,0.022345
7773,127.344128,0.044682,2153,220.883704,0.022339
7774,127.377639,0.033511,2154,220.906048,0.022344
7775,127.41115,0.033511,2155,220.928379,0.022331
7776,127.444663,0.033513,2156,220.950737,0.022358
7777,127.478185,0.033522,2157,220.973076,0.022339
7778,127.511687,0.033502,2158,221.017767,0.044691
7779,127.545191,0.033504,2159,221.040105,0.022338
7780,127.578701,0.03351,2160,221.062424,0.022319
7781,127.612213,0.033512,2161,221.084762,0.022338
7782,127.645746,0.033533,2162,221.107117,0.022355
7783,127.67923,0.033484,2163,221.129457,0.02234
7784,127.712746,0.033516,2164,221.174142,0.044685
7785,127.746275,0.033529,2165,221.196472,0.02233
7786,127.779777,0.033502,2166,221.218835,0.022363
7787,127.813305,0.033528,2167,221.241172,0.022337
7788,127.846802,0.033497,2168,221.263505,0.022333
7789,127.880309,0.033507,2169,221.308185,0.04468
7790,127.913817,0.033508,2170,221.330516,0.022331
7791,127.947327,0.03351,2171,221.352864,0.022348
7792,127.980844,0.033517,2172,221.375204,0.02234
7793,128.014352,0.033508,2173,221.442216,0.067012
7794,128.047857,0.033505,2174,221.464561,0.022345
