FrameIndex,NumFramePresents,NumMisPresented,NumDroppedFrames,ReprojectionFlags,SystemTimeInSeconds,PreSubmitGpuMs,PostSubmitGpuMs,TotalRenderGpuMs,CompositorRenderGpuMs,CompositorRenderCpuMs,CompositorIdleCpuMs,ClientFrameIntervalMs,PresentCallCpuMs,WaitForPresentCpuMs,SubmitFrameMs,WaitGetPosesCalledMs,NewPosesReadyMs,NewFrameReadyMs,CompositorUpdateStartMs,CompositorUpdateEndMs,CompositorRenderStartMs
5801,2,2,0,108,96.446758,21.868542,0.020480,24.191998,2.302976,1.445200,0.000000,12.578000,0.197500,0.015700,1.052000,-15.556923,-5.843523,-1.330823,4.789388,10.210188,4.831688
5802,3,3,0,108,96.469105,19.749887,0.019680,22.076639,2.307072,1.686200,0.000000,15.401899,0.340300,0.024300,0.651700,-12.725422,-5.839822,-2.488322,4.783888,9.787889,4.812389
5803,2,2,0,108,96.491444,20.078465,0.019616,21.745695,1.647616,1.444900,0.000000,19.598801,0.210500,0.017000,0.849500,-8.524323,-5.850023,-1.562823,4.786489,10.366288,4.820488
5804,1,1,0,108,96.513786,20.236288,0.019456,22.125568,1.869824,0.704300,0.000000,22.147299,0.119700,0.012500,0.593800,-6.007923,-5.847723,-2.462423,4.782588,9.292388,4.809988
5805,2,1,0,108,96.558455,20.146175,0.019456,20.968449,0.802816,1.464700,0.000000,25.484800,0.298800,0.020700,0.919100,-24.814922,-5.841424,-1.913023,4.792788,8.511688,4.843188
5806,2,1,0,108,96.580790,21.931007,0.019584,22.706305,0.755712,1.520300,0.000000,5.934700,0.255900,0.019400,0.579800,-22.180922,-5.847523,-2.553923,4.786189,9.772489,4.821889
5807,4,3,0,172,96.603200,15.121408,0.021856,15.944033,0.800768,2.059900,0.000000,8.229300,0.595100,0.036100,0.766000,-19.982822,-5.838323,-2.135423,4.788689,9.671589,4.833289
5808,1,1,0,172,96.625486,21.271458,0.019616,23.616577,2.325504,0.776800,0.000000,9.148600,0.127200,0.032100,0.691100,-18.905722,-5.842422,-1.998923,4.781689,10.324389,4.804189
5809,3,2,0,172,96.658986,19.772417,0.020480,20.601856,0.808960,1.538700,0.000000,13.270900,0.331300,0.034200,0.882500,-26.013123,-5.849323,-2.078323,4.730488,9.197489,4.756688
5810,3,2,0,172,96.692513,19.156990,0.020480,19.985405,0.807936,1.438800,0.000000,4.472500,0.366800,0.037000,0.690800,-34.862522,-5.848323,-2.298523,4.730889,9.175189,4.757089
5811,3,2,0,172,96.726028,12.801023,0.019456,13.626367,0.805888,1.451200,0.000000,4.460800,0.335400,0.032500,0.747100,-34.858822,-5.849823,-1.903623,4.785389,8.915189,4.818589
5812,3,2,0,172,96.759519,12.771328,0.019584,13.594753,0.803840,1.677000,0.000000,4.751600,0.446900,0.044200,0.630100,-34.515423,-5.842422,-2.177823,4.787088,9.499188,4.829988
5813,3,2,0,172,96.793035,13.253695,0.020480,14.078045,0.803872,1.678900,0.000000,4.149600,0.382700,0.029100,0.667200,-35.139725,-5.844023,-2.153823,4.783989,8.612089,4.812089
5814,3,2,0,172,96.826548,13.079552,0.019616,13.884575,0.785408,1.522300,0.000000,4.137800,0.369700,0.049500,0.736300,-35.168224,-5.843723,-2.011723,4.784389,7.994088,4.808489
5815,3,2,0,172,96.860045,20.273026,0.019456,21.075840,0.783360,1.553900,0.000000,4.389900,0.333700,0.034000,0.680700,-34.905823,-5.844423,-2.214823,4.785688,8.867589,4.819689
