FrameIndex,NumFramePresents,NumMisPresented,NumDroppedFrames,ReprojectionFlags,SystemTimeInSeconds,PreSubmitGpuMs,PostSubmitGpuMs,TotalRenderGpuMs,CompositorRenderGpuMs,CompositorRenderCpuMs,CompositorIdleCpuMs,ClientFrameIntervalMs,PresentCallCpuMs,WaitForPresentCpuMs,SubmitFrameMs,WaitGetPosesCalledMs,NewPosesReadyMs,NewFrameReadyMs,CompositorUpdateStartMs,CompositorUpdateEndMs,CompositorRenderStartMs
2359,1,0,0,4,0.000000,0.000000,0.000000,0.712704,0.712704,0.227000,0.000000,0.000000,0.105500,0.008800,0.000000,0.000000,0.000000,0.000000,8.009289,9.927189,8.054489
2360,1,0,0,4,0.000000,0.000000,0.000000,0.713728,0.713728,0.511200,0.000000,0.000000,0.110100,0.008000,0.000000,0.000000,0.000000,0.000000,8.012488,10.016889,8.062589
2361,1,0,0,4,0.000000,0.000000,0.000000,0.712704,0.712704,0.195300,0.000000,0.000000,0.104400,0.010400,0.000000,0.000000,0.000000,0.000000,8.010989,9.935389,8.044788
2362,1,0,0,4,0.000000,0.000000,0.000000,0.714752,0.714752,0.192600,0.000000,0.000000,0.108000,0.010500,0.000000,0.000000,0.000000,0.000000,8.007689,9.873289,8.038488
2363,1,0,0,4,0.000000,0.000000,0.000000,0.717792,0.717792,0.223800,0.000000,0.000000,0.085500,0.009600,0.000000,0.000000,0.000000,0.000000,8.005288,9.893188,8.030688
2364,1,0,0,4,0.000000,0.000000,0.000000,0.715776,0.715776,0.277700,0.000000,0.000000,0.089300,0.006800,0.000000,0.000000,0.000000,0.000000,8.006789,9.863989,8.057089
2365,1,0,0,4,0.000000,0.000000,0.000000,0.713728,0.713728,0.279900,0.000000,0.000000,0.147900,0.008100,0.000000,0.000000,0.000000,0.000000,8.005288,9.929089,8.028189
2366,1,0,0,4,0.000000,0.000000,0.000000,0.716736,0.716736,0.261400,0.000000,0.000000,0.096000,0.007600,0.000000,0.000000,0.000000,0.000000,8.008588,9.891489,8.048789
2367,1,0,0,4,0.000000,0.000000,0.000000,0.716800,0.716800,0.187900,0.000000,0.000000,0.083900,0.006800,0.000000,0.000000,0.000000,0.000000,8.007289,9.870989,8.036689
2368,1,0,0,4,0.000000,0.000000,0.000000,0.713760,0.713760,0.167900,0.000000,0.000000,0.084600,0.006700,0.000000,0.000000,0.000000,0.000000,8.007089,9.809189,8.031788
2369,1,0,0,4,0.000000,0.000000,0.000000,0.715776,0.715776,0.207800,0.000000,0.000000,0.084700,0.007100,0.000000,0.000000,0.000000,0.000000,8.005589,9.779289,8.029789
2370,1,0,0,4,0.000000,0.000000,0.000000,0.717824,0.717824,0.412400,0.000000,0.000000,0.099800,0.006900,0.000000,0.000000,0.000000,0.000000,8.022388,9.909389,8.261389
2371,1,0,0,4,0.000000,0.000000,0.000000,0.712704,0.712704,0.201800,0.000000,0.000000,0.124800,0.010300,0.000000,0.000000,0.000000,0.000000,8.006188,9.929688,8.031988
2372,1,0,0,4,0.000000,0.000000,0.000000,0.716800,0.716800,0.285200,0.000000,0.000000,0.146500,0.008200,0.000000,0.000000,0.000000,0.000000,8.007788,10.134488,8.043088
2373,1,0,0,4,0.000000,0.000000,0.000000,0.715776,0.715776,0.191000,0.000000,0.000000,0.098000,0.007200,0.000000,0.000000,0.000000,0.000000,8.025788,9.882389,8.056388
2374,1,0,0,4,0.000000,0.000000,0.000000,0.715776,0.715776,0.278400,0.000000,0.000000,0.121900,0.011600,0.000000,0.000000,0.000000,0.000000,8.045689,10.055589,8.082388
2375,1,0,0,4,0.000000,0.000000,0.000000,0.713728,0.713728,0.282500,0.000000,0.000000,0.126700,0.009900,0.000000,0.000000,0.000000,0.000000,8.063589,10.036789,8.103088
2376,1,0,0,4,0.000000,0.000000,0.000000,0.718848,0.718848,0.254300,0.000000,0.000000,0.117300,0.011300,0.000000,0.000000,0.000000,0.000000,8.082589,10.048589,8.120488
2377,1,0,0,4,0.000000,0.000000,0.000000,0.714752,0.714752,0.267200,0.000000,0.000000,0.107200,0.009700,0.000000,0.000000,0.000000,0.000000,8.089189,9.933788,8.129489
2378,1,0,0,4,0.000000,0.000000,0.000000,0.716800,0.716800,0.257300,0.000000,0.000000,0.097300,0.007000,0.000000,0.000000,0.000000,0.000000,8.089289,9.903588,8.125488
2379,1,0,0,4,0.000000,0.000000,0.000000,0.715776,0.715776,0.181100,0.000000,0.000000,0.113600,0.007000,0.000000,0.000000,0.000000,0.000000,8.085889,10.000488,8.113488
2380,1,0,0,4,0.000000,0.000000,0.000000,0.714752,0.714752,0.220300,0.000000,0.000000,0.109400,0.008700,0.000000,0.000000,0.000000,0.000000,8.086089,9.945588,8.118189
2381,1,0,0,4,0.000000,0.000000,0.000000,0.714752,0.714752,0.208700,0.000000,0.000000,0.096300,0.006600,0.000000,0.000000,0.000000,0.000000,8.100788,9.829588,8.173988
2382,1,0,0,4,0.000000,0.000000,0.000000,0.715744,0.715744,0.230000,0.000000,0.000000,0.108100,0.008200,0.000000,0.000000,0.000000,0.000000,8.085689,10.042189,8.116789
2383,1,0,0,4,0.000000,0.000000,0.000000,0.718848,0.718848,0.181200,0.000000,0.000000,0.107900,0.008600,0.000000,0.000000,0.000000,0.000000,8.086588,9.985289,8.112389
